id,content,title,publisher,url,publishedAt,symbols,description
1da4530f-a7bc-3736-a3e5-f011c0f3ec4a,"{'id': '1da4530f-a7bc-3736-a3e5-f011c0f3ec4a', 'contentType': 'STORY', 'title': 'What Catalysts Could Shift the Narrative for HUL Amid Recent Analyst and Business Changes', 'description': '', 'summary': 'Hindustan Unilever’s consensus analyst price target has inched upward, rising from ₹2,735 to ₹2,751 in the latest update. This subtle increase points to growing, albeit measured, optimism among market experts. This comes despite a slightly lower projected revenue growth rate and a marginally reduced risk premium. Stay tuned to see how these shifting outlooks might influence strategic decisions and ways to stay informed on the evolving narrative for the stock. What Wall Street Has Been...', 'pubDate': '2025-10-18T14:10:31Z', 'displayTime': '2025-10-18T14:10:31Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/simply_wall_st__316/326ea124a116b3a8e74f95b715189124', 'originalWidth': 1194, 'originalHeight': 432, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/LCxOusrEgEfz6TcdqUQh8Q--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/326ea124a116b3a8e74f95b715189124', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/JdWBjVXjOal3Tv.QGRfbjQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/326ea124a116b3a8e74f95b715189124', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Simply Wall St.', 'url': 'https://simplywall.st/'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/catalysts-could-shift-narrative-hul-141031432.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/catalysts-could-shift-narrative-hul-141031432.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
8fa671c1-3855-3fad-a76a-b5a877c69e13,"{'id': '8fa671c1-3855-3fad-a76a-b5a877c69e13', 'contentType': 'STORY', 'title': ""India's Godrej Consumer says second-quarter core profit likely to decline"", 'description': '', 'summary': '(Reuters) -Godrej Consumer Products said on Tuesday core profit in its consolidated business is likely to decline in the second quarter on account of a temporary sales disruption after the', 'pubDate': '2025-10-07T14:29:47Z', 'displayTime': '2025-10-07T14:29:47Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/2ed68203079422f19fe57260b720479e', 'originalWidth': 800, 'originalHeight': 554, 'caption': 'A man walks past the new Godrej brand logo during an event in Mumbai, India, November 28, 2024. REUTERS/Francis Mascarenhas', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/6f_pvxhcOQuTMuAcXWk7vQ--~B/aD01NTQ7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/2ed68203079422f19fe57260b720479e', 'width': 800, 'height': 554, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Xhz9XZH.U.D6t7_T3GpeGQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/2ed68203079422f19fe57260b720479e', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/indias-godrej-consumer-says-second-142947403.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indias-godrej-consumer-says-second-142947403.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
42f5e5b7-103c-3048-a96c-f55b14e97d06,"{'id': '42f5e5b7-103c-3048-a96c-f55b14e97d06', 'contentType': 'STORY', 'title': 'What Catalysts Could Shift the Story for Hindustan Unilever Stock?', 'description': '', 'summary': ""Hindustan Unilever’s stock narrative has evolved. Analysts have raised the Fair Value Estimate from ₹2,704.39 to ₹2,735.32 due to increased optimism about the company's long-term performance. This upward revision reflects renewed confidence in the company’s revenue outlook, though some caution remains amid ongoing shifts in consumer demand. Stay tuned to discover how you can keep track of these narrative updates and better understand market movements as they happen. What Wall Street Has Been..."", 'pubDate': '2025-10-04T13:56:13Z', 'displayTime': '2025-10-04T13:56:13Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/simply_wall_st__316/326ea124a116b3a8e74f95b715189124', 'originalWidth': 1194, 'originalHeight': 432, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/LCxOusrEgEfz6TcdqUQh8Q--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/326ea124a116b3a8e74f95b715189124', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/JdWBjVXjOal3Tv.QGRfbjQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/simply_wall_st__316/326ea124a116b3a8e74f95b715189124', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Simply Wall St.', 'url': 'https://simplywall.st/'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/catalysts-could-shift-story-hindustan-135613605.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/catalysts-could-shift-story-hindustan-135613605.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
8a483270-51a8-3d38-bcac-6634a64baf5a,"{'id': '8a483270-51a8-3d38-bcac-6634a64baf5a', 'contentType': 'STORY', 'title': 'Hindustan Unilever pares losses on hopes demand will recover as prices stabilise', 'description': '', 'summary': '(Reuters) -Indian consumer giant Hindustan Unilever pared most losses after falling as much as 2.7% on Monday as investors sought comfort from an expected recovery in demand after a consumption tax', 'pubDate': '2025-09-29T07:16:30Z', 'displayTime': '2025-09-29T07:16:30Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/018a2d814425924be43bd7a7f6889f51', 'originalWidth': 0, 'originalHeight': 0, 'caption': 'FILE PHOTO: A man arrives at the Hindustan Unilever Limited (HUL) headquarters in Mumbai May 14, 2013.  REUTERS/Danish Siddiqui/File Photo', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/MtspnPSmiCHUz4li4Cz_kA--~B/aD0wO3c9MDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/reuters.com/018a2d814425924be43bd7a7f6889f51', 'width': 0, 'height': 0, 'tag': 'original'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/hindustan-unilever-pares-losses-hopes-071630591.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/hindustan-unilever-pares-losses-hopes-071630591.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
ec63c430-0a59-3bf9-a48d-6ce62199d303,"{'id': 'ec63c430-0a59-3bf9-a48d-6ce62199d303', 'contentType': 'STORY', 'title': ""Indian PM Modi's tax reform set to slash levies on shampoos, hybrid cars, TVs"", 'description': '', 'summary': ""NEW DELHI (Reuters) -India plans to cut consumption tax by at least 10 percentage points on nearly 175 products ranging from shampoos and hybrid cars to consumer electronics, two sources said, revealing new details of Prime Minister Narendra Modi's tax overhaul.  The biggest reform of the goods and services tax system in nearly a decade comes amid strained trade ties with the U.S., with Modi making repeated calls for increased use of Indian products.  Modi first flagged his reform plan last month on Independence Day when he said he would make daily products cheaper for people in the world's fifth largest economy."", 'pubDate': '2025-09-01T10:21:56Z', 'displayTime': '2025-09-01T10:21:56Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/f1b03eea84a31cf4d8d6f2c344376c78', 'originalWidth': 800, 'originalHeight': 533, 'caption': 'FILE PHOTO: Independence Day celebrations at the historic Red Fort in Delhi', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/HGzUXojxbI_x9HDKoM1j6Q--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/f1b03eea84a31cf4d8d6f2c344376c78', 'width': 800, 'height': 533, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/qD4fZ9xNKEHzBMS1PIY1bA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/f1b03eea84a31cf4d8d6f2c344376c78', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/modis-tax-overhaul-seen-slashing-102156868.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/modis-tax-overhaul-seen-slashing-102156868.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
05ecb7a4-7b91-33a5-920c-466df74cb7f5,"{'id': '05ecb7a4-7b91-33a5-920c-466df74cb7f5', 'contentType': 'STORY', 'title': 'Hindustan Unilever names ex-Hero MotoCorp boss Niranjan Gupta as CFO', 'description': '', 'summary': ""(Reuters) -Hindustan Unilever named former Hero MotoCorp CEO Niranjan Gupta as its finance chief on Thursday, succeeding Ritesh Tiwari who will move to a global role at parent Unilever.  Gupta will take charge as CFO of consumer goods maker Unilever's Indian unit from November 1."", 'pubDate': '2025-08-21T12:55:10Z', 'displayTime': '2025-08-21T12:55:10Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/aed800744cefb9aa6efdf14ca0a94f22', 'originalWidth': 800, 'originalHeight': 529, 'caption': 'A man arrives at the Hindustan Unilever headquarters in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/m7NAQ2beLrA793vDh06T4w--~B/aD01Mjk7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/aed800744cefb9aa6efdf14ca0a94f22', 'width': 800, 'height': 529, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/5CZSmJRiKU3L8mci50TxyA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/aed800744cefb9aa6efdf14ca0a94f22', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/hindustan-unilever-names-niranjan-gupta-125510824.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/hindustan-unilever-names-niranjan-gupta-125510824.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
fec411a5-98cd-34a5-9ada-8cc3246265bf,"{'id': 'fec411a5-98cd-34a5-9ada-8cc3246265bf', 'contentType': 'STORY', 'title': 'India plans sweeping consumption tax cuts by October to boost economy', 'description': '', 'summary': ""NEW DELHI (Reuters) -India's government will slash the consumption tax it charges consumers and businesses by October, a top official said on Friday, hours after Prime Minister Narendra Modi announced sweeping tax reforms to boost the economy in the face of a trade conflict with Washington.  The federal government will propose a two-rate structure of 5% and 18%, doing away with the 12% and 28% tax that was imposed on some items, said the government official, who declined to be named as the plans are still private.  Modi on Friday made a public appeal to promote domestic products, and his supporters have been calling for boycott of American products."", 'pubDate': '2025-08-15T03:55:44Z', 'displayTime': '2025-08-15T03:55:44Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/18f0dec7e7f8a80445d4c4bc79a1463c', 'originalWidth': 800, 'originalHeight': 533, 'caption': 'Independence Day celebrations at the historic Red Fort in Delhi', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/YR_oeigBSR6Ihm4V3eKU0w--~B/aD01MzM7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/18f0dec7e7f8a80445d4c4bc79a1463c', 'width': 800, 'height': 533, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/gweyfP6uA6AgCfqH7PoZkQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/18f0dec7e7f8a80445d4c4bc79a1463c', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/india-pm-modi-vows-october-035544898.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/india-pm-modi-vows-october-035544898.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
552b540a-a28e-3979-bcc3-fa2321802a1a,"{'id': '552b540a-a28e-3979-bcc3-fa2321802a1a', 'contentType': 'STORY', 'title': 'Hindustan Unilever hits nine-month high on gradual earnings recovery hopes', 'description': '', 'summary': 'HUL, which is home to brands such as Dove soap and Surf Excel detergent, has been under pressure from dull urban consumption trends for several quarters.  HUL was the top percentage gainer on the benchmark Nifty 50 index, flattish on the day, and among the top percentage boosts on the fast-moving consumer goods sub-index, which ticked 1.5% higher.  Brokerage HSBC said it liked HUL\'s ""volume-led growth strategy"" amid intensifying competition.', 'pubDate': '2025-08-01T04:19:56Z', 'displayTime': '2025-08-01T04:19:56Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/27582686e9b0829f3f32eb1e5f96110f', 'originalWidth': 800, 'originalHeight': 581, 'caption': 'FILE PHOTO: A pedestrian walks past the Hindustan Unilever Limited (HUL) headquarters in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/vbUWvRHZ9Q_cQtyoHSMnXQ--~B/aD01ODE7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/27582686e9b0829f3f32eb1e5f96110f', 'width': 800, 'height': 581, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/9t4dq5fySQEpo24hFWx5WQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/27582686e9b0829f3f32eb1e5f96110f', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/hindustan-unilever-jumps-gradual-earnings-041956779.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/hindustan-unilever-jumps-gradual-earnings-041956779.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
3169a71a-4b96-3001-b453-eb92e9135b8a,"{'id': '3169a71a-4b96-3001-b453-eb92e9135b8a', 'contentType': 'STORY', 'title': ""Unilever's India unit posts higher profit on rural recovery, portfolio revamp"", 'description': '', 'summary': ""The Indian unit of UK's Unilever, home to the Dove and Surf Excel brands, said its profit rose to 27.32 billion rupees ($311.8 million) for the first quarter ended June 30, from 25.38 billion rupees a year earlier.  Rural areas, which account for just over a third of overall consumer goods sales, have helped offset weak urban demand for the last two years as higher costs of living and slow wage growth weigh on city dwellers."", 'pubDate': '2025-07-31T04:42:31Z', 'displayTime': '2025-07-31T04:42:31Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/13d1f1ac098322ae6569a931d58ec265', 'originalWidth': 800, 'originalHeight': 566, 'caption': 'A pedestrian walks past the logo of HUL at its headquarters in Mumbai', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/UuvbJJYgyvK.jS3_zTaljA--~B/aD01NjY7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/13d1f1ac098322ae6569a931d58ec265', 'width': 800, 'height': 566, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/KkO0DBdcHHmCybkXLAhbsg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/13d1f1ac098322ae6569a931d58ec265', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/unilevers-india-arm-posts-higher-044231161.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/unilevers-india-arm-posts-higher-044231161.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
a7c5e5ef-b8f9-3023-9a3b-69d79f3e0fc0,"{'id': 'a7c5e5ef-b8f9-3023-9a3b-69d79f3e0fc0', 'contentType': 'STORY', 'title': 'Priya Nair Returns to India as CEO, Managing Director of Hindustan Unilever Limited', 'description': '', 'summary': ""Unilever said Nair's successor as head of the beauty and well-being division will be revealed in due course."", 'pubDate': '2025-07-16T18:30:01Z', 'displayTime': '2025-07-16T18:30:01Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/wwd_409/421feea1bccd014da24a857d2c0c634b', 'originalWidth': 1920, 'originalHeight': 1080, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/ZTYkzpgBjlTtOxi6MAWytQ--~B/aD0xMDgwO3c9MTkyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/wwd_409/421feea1bccd014da24a857d2c0c634b', 'width': 1920, 'height': 1080, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/N3ddJ9IQRpHd5WdvRfCGMg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/wwd_409/421feea1bccd014da24a857d2c0c634b', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'WWD', 'url': 'https://wwd.com/'}, 'canonicalUrl': {'url': 'https://wwd.com/business-news/human-resources/priya-nair-returns-india-ceo-md-hindustan-unilever-limited-1237983525/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/priya-nair-returns-india-ceo-183001868.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
