id,content,title,publisher,url,publishedAt,symbols,description
8539c2dd-da37-37d5-972e-348a475b60a3,"{'id': '8539c2dd-da37-37d5-972e-348a475b60a3', 'contentType': 'STORY', 'title': 'Indian Oil and Vitol Set to Launch Global Trading Joint Venture', 'description': '', 'summary': 'Indian Oil Corporation (IOC), India’s largest state-run refiner, plans to form a joint venture with energy trading giant Vitol early next year', 'pubDate': '2025-10-30T16:57:24Z', 'displayTime': '2025-10-30T16:57:24Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/oilprice.com/3afda89016a739f8405c9fb8db511960', 'originalWidth': 718, 'originalHeight': 300, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/5KnhiPVTuvCHbkgurSs58g--~B/aD0zMDA7dz03MTg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/3afda89016a739f8405c9fb8db511960', 'width': 718, 'height': 300, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/5edcTDcknP1.MwL6zjKK6g--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/3afda89016a739f8405c9fb8db511960', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Oilprice.com', 'url': 'http://oilprice.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-vitol-set-launch-165724197.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-vitol-set-launch-165724197.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
a2e7a365-50ee-33ee-a60d-2744560bd655,"{'id': 'a2e7a365-50ee-33ee-a60d-2744560bd655', 'contentType': 'STORY', 'title': 'Indian Oil Corp. Seeks to Replace Russian Oil With American Barrels', 'description': '', 'summary': 'Indian Oil Corp. plans to buy 24 million barrels of crude from the Americas to replace lost Russian supply after new U.S. sanctions disrupted imports and pushed up costs.', 'pubDate': '2025-10-30T07:45:00Z', 'displayTime': '2025-10-30T07:45:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/oilprice.com/1459ff35da41f7937a37e32d11460d6e', 'originalWidth': 718, 'originalHeight': 300, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/T4O2Sz57S9UjwheImuJGzQ--~B/aD0zMDA7dz03MTg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/1459ff35da41f7937a37e32d11460d6e', 'width': 718, 'height': 300, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/JYRLRNknGHZx37YVotcI2A--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/1459ff35da41f7937a37e32d11460d6e', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Oilprice.com', 'url': 'http://oilprice.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-corp-seeks-replace-074500227.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-corp-seeks-replace-074500227.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
620ce465-eb53-32a3-bd93-842ca6051b3d,"{'id': '620ce465-eb53-32a3-bd93-842ca6051b3d', 'contentType': 'STORY', 'title': 'Indian Oil and Vitol to form trading joint venture in Singapore', 'description': '', 'summary': 'The JV is expected to operate for five to seven years.', 'pubDate': '2025-10-29T15:43:21Z', 'displayTime': '2025-10-29T15:43:21Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/offshore_technology_431/6829978aac832bc86780b23b2a85edf6', 'originalWidth': 1440, 'originalHeight': 810, 'caption': 'The partnership with Vitol promises to reduce Indian Oil’s crude procurement costs and improve margins. Credit: mrinalpal/Shutterstock.com.', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/3GIgEZolaWm0rGDMlQozmQ--~B/aD04MTA7dz0xNDQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/offshore_technology_431/6829978aac832bc86780b23b2a85edf6', 'width': 1440, 'height': 810, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/cTPQx0y8FbBur6FC0AjltQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/offshore_technology_431/6829978aac832bc86780b23b2a85edf6', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Offshore Technology', 'url': 'https://www.globaldata.com/'}, 'canonicalUrl': {'url': 'https://www.offshore-technology.com/news/indian-oil-vitol-joint-venture/', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-vitol-form-trading-154321878.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
08633ebf-9a1d-3728-badd-8017cdcf9d24,"{'id': '08633ebf-9a1d-3728-badd-8017cdcf9d24', 'contentType': 'STORY', 'title': 'Indian Refiners Pause Russian Oil Orders as U.S. Sanctions Bite', 'description': '', 'summary': 'Indian refiners have suspended new Russian crude orders amid tightening U.S. sanctions, awaiting government guidance on how to proceed without violating payment restrictions.', 'pubDate': '2025-10-28T09:00:00Z', 'displayTime': '2025-10-28T09:00:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/oilprice.com/4ab96db38087fc77c9377934b2445383', 'originalWidth': 718, 'originalHeight': 300, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/e91m0vUcZXEnoBTDUWHmVA--~B/aD0zMDA7dz03MTg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/4ab96db38087fc77c9377934b2445383', 'width': 718, 'height': 300, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/.5IgHOxP46d5zGXJqs7rWg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/4ab96db38087fc77c9377934b2445383', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Oilprice.com', 'url': 'http://oilprice.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/indian-refiners-pause-russian-oil-090000221.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indian-refiners-pause-russian-oil-090000221.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
19e0978a-6bfe-3687-80e1-f7cbf3da7eb1,"{'id': '19e0978a-6bfe-3687-80e1-f7cbf3da7eb1', 'contentType': 'STORY', 'title': 'Indian Oil Corp Pledges Full Compliance with Russia Sanctions', 'description': '', 'summary': 'Indian Oil Corporation (IOC), the country’s largest state-owned refiner, said it will fully comply with international sanctions related to crude oil imports from Russia.', 'pubDate': '2025-10-27T19:20:39Z', 'displayTime': '2025-10-27T19:20:39Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/oilprice.com/14e2dfcb525da0dbc57ef314471badca', 'originalWidth': 718, 'originalHeight': 300, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Dd27VVt02nIGahfdvL1Ksw--~B/aD0zMDA7dz03MTg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/14e2dfcb525da0dbc57ef314471badca', 'width': 718, 'height': 300, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/CVgmKl5p3SQMRAWjZKFItg--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/14e2dfcb525da0dbc57ef314471badca', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Oilprice.com', 'url': 'http://oilprice.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-corp-pledges-full-192039193.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-corp-pledges-full-192039193.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
d0c68c05-5e91-38d9-b0da-dc54405bf555,"{'id': 'd0c68c05-5e91-38d9-b0da-dc54405bf555', 'contentType': 'STORY', 'title': 'India Faces Energy Shock as Trump Targets Russian Oil Giants', 'description': '', 'summary': 'Fresh U.S. sanctions on Rosneft and Lukoil threaten to cut off a third of India’s crude imports and disrupt global oil markets.', 'pubDate': '2025-10-23T08:30:00Z', 'displayTime': '2025-10-23T08:30:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/oilprice.com/65310b3a00d35c3b1267dd8a58cf5b0d', 'originalWidth': 718, 'originalHeight': 300, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/86olBdc.iJdbyTrXwJlbuQ--~B/aD0zMDA7dz03MTg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/65310b3a00d35c3b1267dd8a58cf5b0d', 'width': 718, 'height': 300, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/I29DkGlSt5UaVOUhtKfnOA--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/oilprice.com/65310b3a00d35c3b1267dd8a58cf5b0d', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Oilprice.com', 'url': 'http://oilprice.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/india-faces-energy-shock-trump-083000923.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/india-faces-energy-shock-trump-083000923.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
d6017fbb-1a61-300e-8ae8-46b80a0f24dd,"{'id': 'd6017fbb-1a61-300e-8ae8-46b80a0f24dd', 'contentType': 'STORY', 'title': ""Petrobras to Supply India's HPCL Up To 6 MM Oil Barrels"", 'description': '', 'summary': ""With the one-year agreement, 'Petrobras will now supply oil to India's three main state-owned refiners', the Brazilian state-owned company said."", 'pubDate': '2025-10-21T09:22:39Z', 'displayTime': '2025-10-21T09:22:39Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': None, 'provider': {'displayName': 'Rigzone.com', 'url': 'https://www.rigzone.com'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/petrobras-supply-indias-hpcl-6-092239343.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/petrobras-supply-indias-hpcl-6-092239343.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
d1bd0a13-45a2-344b-b52f-8b3eadfae2d6,"{'id': 'd1bd0a13-45a2-344b-b52f-8b3eadfae2d6', 'contentType': 'STORY', 'title': 'ExxonMobil Expands Reach With Guyanese Crude Exports to India', 'description': '', 'summary': ""XOM expands global footprint as it sells 4 million barrels of Guyanese crude to Indian refiners, marking India's first purchase of new Golden Arrowhead grade amid moves to diversify oil sources."", 'pubDate': '2025-10-20T15:28:00Z', 'displayTime': '2025-10-20T15:28:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/zacks.com/b81ac34444d94825c1ca7ea33d2f8831', 'originalWidth': 635, 'originalHeight': 400, 'caption': '', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/xZ9wY7_RPTPrYPVqTYHW9g--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/b81ac34444d94825c1ca7ea33d2f8831', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/K9MTJ2dJt4Je4Tf1_mzcAQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/b81ac34444d94825c1ca7ea33d2f8831', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Zacks', 'url': 'http://www.zacks.com/'}, 'canonicalUrl': {'url': 'https://finance.yahoo.com/news/exxonmobil-expands-reach-guyanese-crude-152800915.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/exxonmobil-expands-reach-guyanese-crude-152800915.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
9a789fe1-6371-3709-bf8a-a0bdbe894ce5,"{'id': '9a789fe1-6371-3709-bf8a-a0bdbe894ce5', 'contentType': 'STORY', 'title': 'Traders seek yuan payment from Indian state buyers of Russian oil, sources say', 'description': '', 'summary': 'By Nidhi Verma and Florence Tan NEW DELHI/SINGAPORE (Reuters) -Traders offering Russian oil have begun asking Indian state refiners to pay in Chinese yuan, taking recent signs of improving relations', 'pubDate': '2025-10-08T00:35:00Z', 'displayTime': '2025-10-08T00:35:00Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/03d62a5e8d4c24f49c1a20f230c9b15f', 'originalWidth': 800, 'originalHeight': 534, 'caption': 'Woman holds Chinese Yuan banknotes in this illustration taken May 30, 2022. REUTERS/Dado Ruvic/Illustration', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/ryPLQkFR7WGAFKnVZsaL8g--~B/aD01MzQ7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/03d62a5e8d4c24f49c1a20f230c9b15f', 'width': 800, 'height': 534, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/2wUwYyHX0uFOpb5KDHa30A--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/03d62a5e8d4c24f49c1a20f230c9b15f', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/traders-seek-yuan-payment-indian-003500922.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/traders-seek-yuan-payment-indian-003500922.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
f1178f91-5001-38a9-9cb8-76599e5becd8,"{'id': 'f1178f91-5001-38a9-9cb8-76599e5becd8', 'contentType': 'STORY', 'title': 'Indian Oil Corp plans trading tie up with Vitol; sources say', 'description': '', 'summary': ""NEW DELHI (Reuters) -Indian Oil Corp, the country's top refiner, is in talks with European trader Vitol to set up a trading joint venture to expand its exposure in global oil markets, three IOC sources told Reuters.  IOC, along with its subsidiary Chennai Petroleum Corp, controls 80.8 million metric tons a year (1.62 million barrels per day) of refining capacity, accounting for about 31% of India’s total 5.2 million bpd.  Vitol is expected to provide IOC with market intelligence and help the company secure crude at better rates, the sources said."", 'pubDate': '2025-09-26T13:21:09Z', 'displayTime': '2025-09-26T13:21:09Z', 'isHosted': True, 'bypassModal': False, 'previewUrl': None, 'thumbnail': {'originalUrl': 'https://media.zenfs.com/en/reuters.com/ad38f837474b7f703025ede4b2321195', 'originalWidth': 800, 'originalHeight': 534, 'caption': 'Illustration showing Indian Oil Corp Ltd logo', 'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/5u2RcrwGu3obJgndZ6bV4w--~B/aD01MzQ7dz04MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/ad38f837474b7f703025ede4b2321195', 'width': 800, 'height': 534, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/HBcIuKJ7uKbVDZLRUbdYkQ--~B/Zmk9c3RyaW07aD0xMjg7dz0xNzA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/reuters.com/ad38f837474b7f703025ede4b2321195', 'width': 170, 'height': 128, 'tag': '170x128'}]}, 'provider': {'displayName': 'Reuters', 'url': 'https://www.reuters.com/'}, 'canonicalUrl': {'url': 'https://sg.finance.yahoo.com/news/indian-oil-corp-plans-trading-132109355.html', 'site': 'finance', 'region': 'SG', 'lang': 'en-SG'}, 'clickThroughUrl': {'url': 'https://finance.yahoo.com/news/indian-oil-corp-plans-trading-132109355.html', 'site': 'finance', 'region': 'US', 'lang': 'en-US'}, 'metadata': {'editorsPick': False}, 'finance': {'premiumFinance': {'isPremiumNews': False, 'isPremiumFreeNews': False}}, 'storyline': None}",N/A,N/A,N/A,N/A,N/A,N/A
